Timestamp,API_Gravity,Inlet_Temperature,Wash_Water_Rate,Inlet_Salt_PTB,Emulsion_Layer_Thickness,Grid_Voltage,Trip_Warning_60m
2026-06-24 06:11:00,31.55,136.2,4.7,33.25,9.78,15.0,0
2026-06-24 06:12:00,31.58,136.1,4.71,33.15,9.75,15.08,0
2026-06-24 06:13:00,31.59,135.96,4.88,33.08,9.99,15.04,0
2026-06-24 06:14:00,31.57,136.04,4.84,33.17,10.09,15.08,0
2026-06-24 06:15:00,31.58,136.07,4.92,33.28,10.0,15.03,0
2026-06-24 06:16:00,31.59,136.11,4.88,33.35,9.88,14.92,0
2026-06-24 06:17:00,31.6,135.97,4.94,33.09,9.72,15.0,0
2026-06-24 06:18:00,31.6,135.74,4.96,32.98,9.66,14.92,0
2026-06-24 06:19:00,31.59,135.58,4.89,32.97,9.53,14.98,0
2026-06-24 06:20:00,31.6,135.45,4.87,32.88,9.55,15.03,0
2026-06-24 06:21:00,31.58,135.14,4.92,32.95,9.47,15.05,0
2026-06-24 06:22:00,31.6,135.21,4.91,32.89,9.19,15.02,0
2026-06-24 06:23:00,31.54,135.02,4.96,32.78,9.27,15.06,0
2026-06-24 06:24:00,31.58,134.82,4.99,32.8,9.3,15.03,0
2026-06-24 06:25:00,31.54,134.78,5.05,32.69,9.23,15.03,0
2026-06-24 06:26:00,31.51,134.64,5.07,32.53,9.33,15.07,0
2026-06-24 06:27:00,31.52,134.41,5.02,32.35,9.35,14.9,0
2026-06-24 06:28:00,31.54,134.19,5.03,32.32,9.38,15.05,0
2026-06-24 06:29:00,31.6,134.28,5.04,32.33,9.46,14.97,0
2026-06-24 06:30:00,31.61,134.23,5.04,32.33,9.56,15.01,0
2026-06-24 06:31:00,31.6,134.01,5.0,32.19,9.67,15.06,0
2026-06-24 06:32:00,31.61,134.23,4.99,31.97,9.71,15.13,0
2026-06-24 06:33:00,31.66,134.13,5.02,32.05,9.68,14.93,0
2026-06-24 06:34:00,31.73,134.21,5.02,32.25,9.72,15.02,0
2026-06-24 06:35:00,31.72,134.2,4.9,32.19,9.62,15.08,0
2026-06-24 06:36:00,31.74,134.22,4.97,32.16,9.6,15.13,0
2026-06-24 06:37:00,31.73,134.22,4.94,31.9,9.58,15.03,0
2026-06-24 06:38:00,31.73,134.02,4.86,31.74,9.46,14.9,0
2026-06-24 06:39:00,31.79,134.36,4.86,31.94,9.62,15.03,0
2026-06-24 06:40:00,31.76,134.25,4.83,31.93,9.62,14.95,0
2026-06-24 06:41:00,31.69,134.38,4.79,31.9,9.51,15.07,0
2026-06-24 06:42:00,31.7,134.26,4.8,32.04,9.31,15.02,0
2026-06-24 06:43:00,31.73,134.1,4.87,32.37,9.15,15.08,0
2026-06-24 06:44:00,31.74,134.31,4.89,32.57,9.09,15.07,0
2026-06-24 06:45:00,31.75,134.55,4.83,32.45,9.18,15.0,0
2026-06-24 06:46:00,31.77,134.62,4.81,32.54,9.11,15.0,0
2026-06-24 06:47:00,31.78,134.74,4.79,32.56,9.16,15.01,0
2026-06-24 06:48:00,31.79,134.56,4.82,32.59,9.33,15.02,0
2026-06-24 06:49:00,31.81,134.66,4.73,32.57,9.31,15.04,0
2026-06-24 06:50:00,31.75,134.76,4.76,32.56,9.41,15.02,0
2026-06-24 06:51:00,31.75,134.82,4.71,32.6,9.29,15.01,0
2026-06-24 06:52:00,31.7,135.07,4.68,32.74,9.32,15.04,0
2026-06-24 06:53:00,31.7,134.73,4.73,32.67,9.28,14.97,0
2026-06-24 06:54:00,31.68,134.7,4.75,32.52,9.32,14.98,0
2026-06-24 06:55:00,31.72,134.93,4.78,32.5,9.39,15.01,0
2026-06-24 06:56:00,31.72,134.76,4.83,32.34,9.35,15.09,0
2026-06-24 06:57:00,31.74,134.86,4.82,32.23,9.21,15.11,0
2026-06-24 06:58:00,31.73,134.79,4.77,32.11,9.1,14.97,0
2026-06-24 06:59:00,31.76,134.8,4.78,31.77,8.98,14.97,0
2026-06-24 07:00:00,31.71,134.64,4.82,31.86,8.95,15.01,0
2026-06-24 07:01:00,31.68,134.98,4.83,31.98,8.96,15.03,0
2026-06-24 07:02:00,31.72,134.81,4.89,31.99,8.8,14.98,0
2026-06-24 07:03:00,31.71,134.79,4.88,32.1,8.82,14.93,0
2026-06-24 07:04:00,31.64,134.76,4.87,31.97,8.74,14.98,0
2026-06-24 07:05:00,31.69,134.92,4.81,31.68,8.74,14.98,0
2026-06-24 07:06:00,31.72,134.93,4.77,31.91,8.84,14.99,0
2026-06-24 07:07:00,31.74,134.69,4.78,31.87,8.82,15.0,0
2026-06-24 07:08:00,31.74,134.6,4.72,31.9,8.85,14.98,0
2026-06-24 07:09:00,31.79,134.28,4.71,31.79,8.86,14.97,0
2026-06-24 07:10:00,31.83,134.29,4.71,31.55,8.88,14.95,0
2026-06-24 07:11:00,31.87,134.56,4.74,31.32,8.79,15.0,0
2026-06-24 07:12:00,31.89,134.53,4.79,31.37,8.84,14.98,0
2026-06-24 07:13:00,31.89,134.59,4.82,31.5,8.99,15.07,0
2026-06-24 07:14:00,31.88,134.75,4.93,31.36,8.93,14.94,0
2026-06-24 07:15:00,31.84,134.65,4.93,31.55,8.84,14.98,0
2026-06-24 07:16:00,31.86,134.82,5.02,31.3,9.04,15.01,0
2026-06-24 07:17:00,31.87,135.11,4.9,30.96,8.88,15.08,0
2026-06-24 07:18:00,31.86,134.84,4.92,31.01,8.84,15.07,0
2026-06-24 07:19:00,31.88,135.01,4.9,30.98,8.8,14.88,0
2026-06-24 07:20:00,31.87,134.79,4.92,31.07,8.91,14.97,0
2026-06-24 07:21:00,31.89,134.67,4.94,31.12,8.89,15.0,0
2026-06-24 07:22:00,31.87,134.84,4.98,30.74,8.88,15.0,0
2026-06-24 07:23:00,31.83,134.89,5.01,30.92,9.12,15.06,0
2026-06-24 07:24:00,31.83,134.83,5.02,30.99,9.16,14.96,0
2026-06-24 07:25:00,31.85,135.16,4.96,31.01,9.15,14.93,0
2026-06-24 07:26:00,31.81,135.11,4.99,31.25,9.29,14.96,0
2026-06-24 07:27:00,31.84,135.27,4.93,31.13,9.26,15.05,0
2026-06-24 07:28:00,31.79,135.23,4.89,31.26,9.33,15.02,0
2026-06-24 07:29:00,31.79,135.3,4.91,31.22,9.28,14.99,0
2026-06-24 07:30:00,31.74,135.37,4.92,31.13,9.23,14.95,0
2026-06-24 07:31:00,31.66,135.38,4.88,31.02,9.31,14.98,0
2026-06-24 07:32:00,31.67,135.16,4.81,31.12,9.41,15.01,0
2026-06-24 07:33:00,31.67,135.2,4.82,31.25,9.57,14.93,0
2026-06-24 07:34:00,31.63,135.12,4.81,31.47,9.6,15.0,0
2026-06-24 07:35:00,31.61,135.05,4.78,31.19,9.63,15.01,0
2026-06-24 07:36:00,31.62,135.14,4.82,31.18,9.78,15.07,0
2026-06-24 07:37:00,31.61,135.21,4.82,31.04,9.71,15.12,0
2026-06-24 07:38:00,31.6,135.1,4.87,30.99,9.84,14.95,0
2026-06-24 07:39:00,31.59,135.13,4.9,31.04,9.92,14.99,0
2026-06-24 07:40:00,31.57,135.13,4.82,30.67,10.02,14.94,0
2026-06-24 07:41:00,31.56,135.0,4.73,30.76,9.99,14.9,0
2026-06-24 07:42:00,31.54,134.88,4.77,30.41,10.12,15.07,0
2026-06-24 07:43:00,31.51,134.77,4.83,30.5,10.05,15.02,0
2026-06-24 07:44:00,31.48,134.77,4.86,30.34,10.08,15.0,0
2026-06-24 07:45:00,31.47,134.72,4.82,30.27,10.2,15.0,0
2026-06-24 07:46:00,31.45,134.75,4.89,30.36,10.26,15.03,0
2026-06-24 07:47:00,31.42,134.62,4.92,30.27,10.39,15.02,0
2026-06-24 07:48:00,31.44,134.6,4.97,30.41,10.25,15.04,0
2026-06-24 07:49:00,31.48,134.59,5.01,30.38,10.17,15.02,0
2026-06-24 07:50:00,31.48,134.64,4.99,30.52,10.11,14.97,0
2026-06-24 07:51:00,31.48,134.86,4.99,30.41,10.1,14.9,0
2026-06-24 07:52:00,31.46,135.02,4.98,30.34,10.23,14.99,0
2026-06-24 07:53:00,31.49,135.01,5.08,30.24,10.15,14.95,0
2026-06-24 07:54:00,31.54,134.77,5.1,30.27,10.17,15.01,0
2026-06-24 07:55:00,31.53,134.7,5.12,30.4,9.95,14.96,0
2026-06-24 07:56:00,31.52,134.84,5.13,30.4,10.16,14.96,0
2026-06-24 07:57:00,31.53,134.83,5.06,30.07,10.06,14.98,0
2026-06-24 07:58:00,31.53,134.64,5.02,30.23,10.09,14.9,0
2026-06-24 07:59:00,31.52,134.61,5.01,30.13,10.13,14.94,0
2026-06-24 08:00:00,31.53,134.54,4.92,29.99,10.09,15.05,0
2026-06-24 08:01:00,31.56,134.73,4.89,30.17,10.05,15.02,0
2026-06-24 08:02:00,31.53,134.65,4.91,30.16,10.16,15.03,0
2026-06-24 08:03:00,31.61,134.71,4.9,30.11,10.01,15.02,0
2026-06-24 08:04:00,31.56,134.82,4.92,30.16,10.06,15.11,0
2026-06-24 08:05:00,31.54,134.63,4.95,30.17,9.96,15.04,0
2026-06-24 08:06:00,31.54,134.52,4.89,30.14,10.02,14.94,0
2026-06-24 08:07:00,31.61,134.46,4.9,30.07,10.01,15.04,0
2026-06-24 08:08:00,31.59,134.48,4.88,29.97,10.15,14.91,0
2026-06-24 08:09:00,31.56,134.4,4.84,29.76,10.09,15.07,0
2026-06-24 08:10:00,31.57,134.19,4.81,29.74,10.12,15.11,0
2026-06-24 08:11:00,31.57,134.05,4.83,29.86,10.0,15.05,0
2026-06-24 08:12:00,31.59,134.19,4.76,29.81,10.15,15.0,0
2026-06-24 08:13:00,31.58,134.51,4.72,29.78,10.21,15.04,0
2026-06-24 08:14:00,31.56,134.56,4.7,29.93,10.26,14.97,0
2026-06-24 08:15:00,31.63,134.72,4.73,29.94,10.46,15.05,0
2026-06-24 08:16:00,31.54,134.77,4.7,29.98,10.28,14.99,0
2026-06-24 08:17:00,31.59,134.88,4.67,30.23,10.31,15.01,0
2026-06-24 08:18:00,31.62,134.99,4.65,30.43,10.35,14.93,0
2026-06-24 08:19:00,31.6,135.09,4.72,30.74,10.14,14.94,0
2026-06-24 08:20:00,31.65,135.15,4.82,30.89,10.04,14.89,0
2026-06-24 08:21:00,31.61,135.17,4.83,30.88,9.94,15.0,0
2026-06-24 08:22:00,31.64,135.1,4.7,30.93,9.84,15.05,0
2026-06-24 08:23:00,31.58,135.18,4.75,30.92,9.73,14.98,0
2026-06-24 08:24:00,31.54,135.23,4.7,30.78,9.7,15.02,0
2026-06-24 08:25:00,31.51,135.09,4.72,30.74,9.68,15.02,0
2026-06-24 08:26:00,31.48,135.27,4.65,30.83,9.58,15.07,0
2026-06-24 08:27:00,31.48,135.42,4.59,30.65,9.6,15.11,0
2026-06-24 08:28:00,31.46,135.44,4.59,30.65,9.57,15.1,0
2026-06-24 08:29:00,31.4,135.62,4.62,30.55,9.73,14.93,0
2026-06-24 08:30:00,31.41,135.72,4.49,30.62,9.89,15.08,0
2026-06-24 08:31:00,31.39,135.65,4.2,30.35,9.83,15.02,0
2026-06-24 08:32:00,31.38,135.22,4.36,30.63,9.93,15.04,0
2026-06-24 08:33:00,31.32,134.77,4.29,30.08,9.77,15.06,0
2026-06-24 08:34:00,31.27,134.78,4.47,30.49,9.91,15.01,0
2026-06-24 08:35:00,31.26,134.53,4.36,30.05,9.82,15.09,0
2026-06-24 08:36:00,31.22,134.51,5.07,30.56,10.09,14.93,0
2026-06-24 08:37:00,31.15,134.18,4.81,30.58,9.85,15.11,0
2026-06-24 08:38:00,31.05,134.01,4.29,30.89,9.67,15.01,0
2026-06-24 08:39:00,31.08,133.98,4.45,30.7,9.76,14.99,0
2026-06-24 08:40:00,31.1,133.72,4.55,31.02,9.92,15.0,0
2026-06-24 08:41:00,31.01,133.45,4.54,30.92,9.77,14.96,0
2026-06-24 08:42:00,30.93,133.82,4.36,30.62,9.89,15.01,0
2026-06-24 08:43:00,30.88,134.01,4.45,31.34,10.05,15.02,0
2026-06-24 08:44:00,30.88,133.38,4.43,31.12,9.96,15.1,0
2026-06-24 08:45:00,30.86,132.84,4.55,31.68,10.22,14.99,0
2026-06-24 08:46:00,30.8,132.88,4.89,31.65,10.39,14.99,0
2026-06-24 08:47:00,30.83,132.82,4.43,32.15,10.38,14.89,0
2026-06-24 08:48:00,30.8,132.68,4.93,31.63,10.34,14.97,0
2026-06-24 08:49:00,30.7,132.77,4.54,31.66,10.1,15.03,0
2026-06-24 08:50:00,30.62,132.56,4.18,32.11,10.25,15.03,0
2026-06-24 08:51:00,30.63,132.13,4.76,32.35,10.41,14.99,0
2026-06-24 08:52:00,30.55,132.2,5.03,32.19,10.46,15.01,0
2026-06-24 08:53:00,30.55,131.98,4.82,31.75,10.49,14.96,0
2026-06-24 08:54:00,30.46,131.87,4.75,32.27,10.63,15.08,0
2026-06-24 08:55:00,30.4,131.77,4.47,31.97,10.61,15.04,0
2026-06-24 08:56:00,30.33,131.52,4.56,32.35,10.85,14.99,0
2026-06-24 08:57:00,30.25,131.5,4.36,32.75,10.72,15.02,0
2026-06-24 08:58:00,30.27,131.01,4.76,32.72,11.06,15.01,0
2026-06-24 08:59:00,30.31,131.17,4.84,32.79,10.95,15.05,0
2026-06-24 09:00:00,30.21,130.62,4.46,33.15,10.97,14.96,0
2026-06-24 09:01:00,30.15,130.87,4.56,32.58,11.14,14.92,0
2026-06-24 09:02:00,30.14,130.73,5.12,32.71,11.09,14.9,0
2026-06-24 09:03:00,30.11,130.67,4.79,33.09,11.39,14.68,0
2026-06-24 09:04:00,30.07,130.28,4.88,33.09,11.39,14.45,0
2026-06-24 09:05:00,30.06,129.97,5.16,32.87,11.55,14.4,0
2026-06-24 09:06:00,29.91,130.13,4.66,32.66,11.44,14.36,0
2026-06-24 09:07:00,29.91,129.69,5.24,32.99,11.47,14.0,0
2026-06-24 09:08:00,29.73,129.39,4.72,32.85,11.48,13.81,0
2026-06-24 09:09:00,29.67,129.37,4.79,33.31,11.47,13.8,0
2026-06-24 09:10:00,29.54,128.99,4.7,32.88,11.75,13.57,0
2026-06-24 09:11:00,29.53,128.84,4.67,32.89,11.68,13.47,0
2026-06-24 09:12:00,29.5,128.66,5.07,32.9,11.64,13.12,0
2026-06-24 09:13:00,29.39,128.68,4.62,33.45,11.76,13.15,0
2026-06-24 09:14:00,29.26,128.52,5.23,33.57,11.71,13.1,0
2026-06-24 09:15:00,29.2,128.23,4.7,34.02,12.2,12.62,0
2026-06-24 09:16:00,29.18,128.22,4.82,33.68,12.17,12.55,0
2026-06-24 09:17:00,29.16,127.87,5.22,34.35,12.3,12.36,0
2026-06-24 09:18:00,29.12,127.84,5.17,34.59,12.53,12.12,0
2026-06-24 09:19:00,29.14,127.43,5.13,34.55,12.49,12.16,0
2026-06-24 09:20:00,29.05,126.98,4.92,34.7,12.56,11.85,0
2026-06-24 09:21:00,28.97,126.87,4.84,34.85,12.62,11.77,0
2026-06-24 09:22:00,28.91,126.9,5.25,34.69,12.62,11.41,0
2026-06-24 09:23:00,28.78,126.93,4.71,34.74,12.94,11.29,0
2026-06-24 09:24:00,28.82,126.77,4.83,35.55,12.95,11.09,0
2026-06-24 09:25:00,28.74,126.82,4.96,35.47,13.23,11.11,0
2026-06-24 09:26:00,28.74,126.55,5.18,35.43,13.27,10.82,0
2026-06-24 09:27:00,28.66,126.06,5.23,35.88,13.46,10.52,0
2026-06-24 09:28:00,28.57,126.0,4.95,35.53,13.63,10.55,0
2026-06-24 09:29:00,28.54,126.01,5.29,35.65,13.79,10.38,0
2026-06-24 09:30:00,28.56,126.04,4.85,35.75,13.62,10.17,0
2026-06-24 09:31:00,28.52,125.46,4.59,35.5,13.78,9.88,1
2026-06-24 09:32:00,28.46,125.37,4.73,35.99,13.95,9.86,1
2026-06-24 09:33:00,28.36,125.2,5.15,35.99,13.87,9.85,1
2026-06-24 09:34:00,28.38,124.74,4.67,36.19,14.09,9.49,1
2026-06-24 09:35:00,28.34,124.75,4.51,36.05,14.27,9.25,1
2026-06-24 09:36:00,28.26,124.43,4.58,36.58,14.13,9.32,1
2026-06-24 09:37:00,28.24,124.24,4.38,36.57,14.69,8.9,1
2026-06-24 09:38:00,28.19,124.18,4.33,36.56,14.59,8.86,1
2026-06-24 09:39:00,28.14,124.31,4.55,37.35,15.05,8.57,1
2026-06-24 09:40:00,28.09,123.61,4.26,36.94,15.13,8.53,1
2026-06-24 09:41:00,28.08,123.67,4.69,37.02,15.2,8.39,1
2026-06-24 09:42:00,28.03,123.86,4.5,37.38,15.4,8.28,1
2026-06-24 09:43:00,27.94,123.43,4.56,37.8,15.56,8.01,1
2026-06-24 09:44:00,27.9,123.24,4.57,37.85,15.91,7.84,1
2026-06-24 09:45:00,27.85,123.04,4.34,38.02,16.18,7.68,1
2026-06-24 09:46:00,27.84,122.69,4.39,37.97,16.37,7.67,1
2026-06-24 09:47:00,27.82,122.53,4.77,38.31,16.64,7.4,1
2026-06-24 09:48:00,27.78,122.29,4.74,38.56,16.8,7.21,1
2026-06-24 09:49:00,27.73,121.71,4.5,38.87,16.67,6.99,1
2026-06-24 09:50:00,27.68,121.68,4.62,38.92,17.17,6.79,1
2026-06-24 09:51:00,27.62,121.68,4.68,38.86,17.07,6.64,1
2026-06-24 09:52:00,27.63,121.65,4.58,39.1,17.47,6.47,1
2026-06-24 09:53:00,27.57,121.69,4.7,39.3,17.86,6.42,1
2026-06-24 09:54:00,27.54,121.35,4.85,39.17,18.02,6.08,1
2026-06-24 09:55:00,27.45,121.24,4.61,38.92,18.22,5.94,1
2026-06-24 09:56:00,27.42,121.07,4.27,39.12,18.5,5.74,1
2026-06-24 09:57:00,27.4,120.76,4.83,39.04,18.76,5.59,1
2026-06-24 09:58:00,27.33,120.64,4.86,39.11,18.92,5.44,1
2026-06-24 09:59:00,27.26,120.26,4.49,39.88,19.21,5.27,1
2026-06-24 10:00:00,27.14,120.16,4.67,39.69,19.19,5.13,1
2026-06-24 10:01:00,27.08,119.62,4.64,40.05,19.72,5.01,1
2026-06-24 10:02:00,27.02,119.72,4.59,40.23,20.07,5.14,1
2026-06-24 10:03:00,26.99,119.82,4.92,40.72,20.42,4.7,1
2026-06-24 10:04:00,26.87,119.31,4.85,40.42,20.35,4.33,1
2026-06-24 10:05:00,26.8,119.32,5.0,40.68,20.68,4.41,1
2026-06-24 10:06:00,26.7,119.12,4.75,40.88,20.63,4.03,1
2026-06-24 10:07:00,26.71,119.03,4.63,41.08,21.03,4.01,1
2026-06-24 10:08:00,26.67,118.45,4.49,41.37,21.02,3.82,1
2026-06-24 10:09:00,26.61,118.26,4.84,41.63,21.11,3.84,1
2026-06-24 10:10:00,26.63,118.07,4.79,41.94,21.53,3.38,1
2026-06-24 10:11:00,26.54,117.61,4.83,42.67,21.74,3.32,1
2026-06-24 10:12:00,26.55,117.65,4.65,41.56,21.75,3.04,1
2026-06-24 10:13:00,26.47,117.39,4.68,41.33,21.77,3.03,1
2026-06-24 10:14:00,26.45,117.32,4.08,41.51,21.89,2.99,1
2026-06-24 10:15:00,26.44,117.37,4.41,41.99,22.06,2.68,1
2026-06-24 10:16:00,26.42,116.79,4.8,41.89,22.45,2.34,1
2026-06-24 10:17:00,26.31,116.63,4.58,41.34,22.54,2.41,1
2026-06-24 10:18:00,26.2,116.56,4.49,41.49,22.75,2.08,1
2026-06-24 10:19:00,26.21,116.6,4.74,41.53,23.11,2.05,1
2026-06-24 10:20:00,26.08,116.29,4.57,42.05,23.37,1.92,1
2026-06-24 10:21:00,26.09,115.98,4.59,42.13,23.66,1.66,1
2026-06-24 10:22:00,26.06,115.85,4.69,42.33,23.71,1.5,1
2026-06-24 10:23:00,25.95,115.17,4.42,42.39,23.97,1.37,1
2026-06-24 10:24:00,25.87,115.51,4.67,43.04,24.47,1.24,1
2026-06-24 10:25:00,25.81,115.38,4.45,42.84,24.7,1.03,1
2026-06-24 10:26:00,25.8,115.02,4.29,43.13,24.9,0.67,1
2026-06-24 10:27:00,25.69,114.7,4.61,43.42,25.17,0.57,1
2026-06-24 10:28:00,25.67,114.57,4.52,42.81,25.55,0.58,1
2026-06-24 10:29:00,25.61,114.25,4.78,43.11,25.7,0.49,1
2026-06-24 10:30:00,25.59,114.04,4.72,43.55,26.18,0.07,1
2026-06-24 10:31:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:32:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:33:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:34:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:35:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:36:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:37:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:38:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:39:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:40:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:41:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:42:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:43:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:44:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:45:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:46:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:47:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:48:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:49:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:50:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:51:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:52:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:53:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:54:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:55:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:56:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:57:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:58:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 10:59:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 11:00:00,25.59,115.0,0.0,43.55,26.18,0.0,0
2026-06-24 11:01:00,31.38,133.06,5.01,29.84,10.88,15.02,0
2026-06-24 11:02:00,31.43,133.11,4.98,30.06,10.87,14.99,0
2026-06-24 11:03:00,31.43,133.33,4.95,30.06,10.96,15.04,0
2026-06-24 11:04:00,31.39,133.14,4.96,30.2,10.89,14.99,0
2026-06-24 11:05:00,31.34,132.86,5.01,30.6,10.71,14.97,0
2026-06-24 11:06:00,31.37,132.64,5.05,30.51,10.62,15.07,0
2026-06-24 11:07:00,31.35,132.65,5.0,30.48,10.68,15.06,0
2026-06-24 11:08:00,31.4,132.42,5.07,30.31,10.56,14.96,0
2026-06-24 11:09:00,31.41,132.48,5.09,30.27,10.76,14.97,0
2026-06-24 11:10:00,31.39,132.55,4.97,30.48,10.83,15.0,0
2026-06-24 11:11:00,31.43,132.61,5.01,30.33,10.9,15.06,0
2026-06-24 11:12:00,31.4,133.01,5.07,30.48,11.03,15.04,0
2026-06-24 11:13:00,31.35,132.74,5.07,30.7,10.86,14.99,0
2026-06-24 11:14:00,31.33,132.5,5.1,30.41,10.75,14.92,0
2026-06-24 11:15:00,31.35,132.7,5.19,30.31,10.78,15.01,0
2026-06-24 11:16:00,31.38,132.79,5.07,30.53,10.84,14.93,0
2026-06-24 11:17:00,31.37,132.98,5.1,30.61,10.94,14.99,0
2026-06-24 11:18:00,31.32,132.68,5.05,30.46,10.91,15.06,0
2026-06-24 11:19:00,31.27,132.49,5.11,30.4,10.88,15.01,0
2026-06-24 11:20:00,31.24,132.65,5.09,30.45,10.99,14.98,0
2026-06-24 11:21:00,31.2,132.63,5.11,30.59,11.07,15.02,0
2026-06-24 11:22:00,31.2,132.84,5.03,30.9,10.97,15.05,0
2026-06-24 11:23:00,31.26,132.79,5.07,30.87,10.89,15.02,0
2026-06-24 11:24:00,31.29,132.77,5.01,30.98,10.78,14.99,0
2026-06-24 11:25:00,31.25,133.13,4.99,30.95,10.93,15.05,0
2026-06-24 11:26:00,31.23,132.98,5.05,30.98,11.0,14.96,0
2026-06-24 11:27:00,31.22,133.1,5.09,31.11,11.09,14.98,0
2026-06-24 11:28:00,31.23,132.87,5.07,30.99,11.1,15.03,0
2026-06-24 11:29:00,31.27,132.76,5.0,31.09,11.13,14.95,0
2026-06-24 11:30:00,31.26,132.88,4.99,30.88,11.15,15.03,0
2026-06-24 11:31:00,31.31,132.68,4.96,30.96,11.16,14.94,0
2026-06-24 11:32:00,31.37,132.82,4.94,31.29,11.03,15.0,0
2026-06-24 11:33:00,31.36,132.8,4.9,31.3,11.3,14.92,0
2026-06-24 11:34:00,31.35,132.66,4.88,31.09,11.39,14.93,0
2026-06-24 11:35:00,31.33,132.66,4.87,30.92,11.19,14.99,0
2026-06-24 11:36:00,31.34,132.58,4.97,31.03,11.26,14.97,0
2026-06-24 11:37:00,31.33,132.49,4.91,30.71,11.34,14.96,0
2026-06-24 11:38:00,31.35,132.42,4.97,30.63,11.35,15.01,0
2026-06-24 11:39:00,31.3,132.23,5.03,30.65,11.38,15.08,0
2026-06-24 11:40:00,31.29,131.98,4.92,31.01,11.12,14.96,0
2026-06-24 11:41:00,31.3,131.67,4.88,31.35,10.99,14.96,0
2026-06-24 11:42:00,31.32,131.77,4.87,31.35,11.01,14.93,0
2026-06-24 11:43:00,31.39,131.85,4.88,31.21,10.99,15.0,0
2026-06-24 11:44:00,31.35,131.74,4.8,31.39,10.95,15.08,0
2026-06-24 11:45:00,31.33,131.74,4.79,31.34,10.83,15.16,0
2026-06-24 11:46:00,31.26,131.96,4.82,31.38,10.77,15.02,0
2026-06-24 11:47:00,31.23,131.89,4.74,31.47,10.75,14.98,0
2026-06-24 11:48:00,31.18,131.86,4.74,31.66,10.65,15.05,0
2026-06-24 11:49:00,31.16,132.17,4.7,31.68,10.63,14.96,0
2026-06-24 11:50:00,31.15,132.24,4.69,31.79,10.69,15.0,0
2026-06-24 11:51:00,31.17,132.39,4.65,31.69,10.72,15.05,0
2026-06-24 11:52:00,31.16,132.51,4.63,31.55,10.73,15.02,0
2026-06-24 11:53:00,31.17,132.6,4.61,31.51,10.66,14.97,0
2026-06-24 11:54:00,31.17,132.5,4.7,31.39,10.77,15.07,0
2026-06-24 11:55:00,31.14,132.37,4.8,31.52,10.87,15.03,0
2026-06-24 11:56:00,31.09,132.48,4.91,31.87,10.9,15.02,0
2026-06-24 11:57:00,31.11,132.57,4.79,31.84,10.74,15.04,0
2026-06-24 11:58:00,31.16,132.62,4.83,31.83,10.86,15.04,0
2026-06-24 11:59:00,31.23,132.68,4.81,32.09,10.82,14.98,0
2026-06-24 12:00:00,31.26,132.57,4.76,32.44,10.77,15.02,0
2026-06-24 12:01:00,31.31,132.41,4.84,32.26,10.89,15.06,0
2026-06-24 12:02:00,31.32,132.31,4.83,32.07,10.92,15.03,0
2026-06-24 12:03:00,31.33,132.29,4.88,32.16,10.89,14.98,0
2026-06-24 12:04:00,31.33,132.21,4.93,32.17,10.88,15.01,0
2026-06-24 12:05:00,31.33,132.46,4.96,32.34,10.92,15.0,0
2026-06-24 12:06:00,31.35,132.69,4.95,32.44,10.91,15.03,0
